domain,hyhg,hakno,bb,sbb,rank,mileage,major,double,enrolled_courses,graduation,first_enroll,credits_rate,previous_credits_rate,grade,enrolled,etc
H1,20161,STA2105,03,00,24,18,N,N,6,N,Y,0.5037,0.7894,3,O, 
H1,20161,STA2105,03,00,25,18,N,N,6,N,Y,0.5000,0.8333,2,O, 
H1,20161,STA2105,03,00,26,18,N,N,6,N,Y,0.4841,0.8888,3,O, 
H1,20161,STA2105,03,00,27,18,N,N,6,N,Y,0.4444,1.0000,3,O, 
H1,20161,STA2105,03,00,28,18,N,N,6,N,Y,0.4285,1.0000,3,O, 
H1,20161,STA2105,03,00,29,18,N,N,6,N,Y,0.3809,0.8333,2,O, 
H1,20161,STA2105,03,00,30,18,N,N,6,N,Y,0.3492,1.0000,2,O, 
H1,20161,STA2105,03,00,31,18,N,N,6,N,Y,0.3333,1.0000,2,O, 
H1,20161,STA2105,03,00,32,18,N,N,6,N,Y,0.3015,0.9444,2,O, 
H1,20161,STA2105,03,00,33,18,N,N,6,N,Y,0.2740,0.8947,2,O, 
H1,20161,STA2105,03,00,34,18,N,N,6,N,N,0.9285,0.8888,4,O, 
H1,20161,STA2105,03,00,35,18,N,N,6,N,N,0.8789,1.0000,4,O, 
H1,20161,STA2105,03,00,36,18,N,N,6,N,N,0.7936,0.8333,4,O, 
H1,20161,STA2105,03,00,37,18,N,N,6,N,N,0.7703,0.9473,4,O, 
H1,20161,STA2105,03,00,38,18,N,N,6,N,N,0.7599,0.6666,4,O, 
H1,20161,STA2105,03,00,39,18,N,N,6,N,N,0.6666,0.8888,3,O, 
H1,20161,STA2105,03,00,40,18,N,N,6,N,N,0.4444,0.8333,3,O, 
H1,20161,STA2105,03,00,41,18,N,N,5,N,Y,0.8333,1.0000,4,O, 
H1,20161,STA2105,03,00,42,18,N,N,5,N,Y,0.3809,1.0000,2,O, 
H1,20161,STA2105,03,00,43,18,N,N,5,N,N,0.5629,0.9473,3,O, 
H1,20161,STA2105,03,00,44,18,N,N,4,N,Y,0.5238,0.8333,3,O, 
H1,20161,STA2105,03,00,45,18,N,N,3,Y,N,1.0000,1.0000,4,O, 
H1,20161,STA2105,03,00,46,18,N,N,3,Y,N,1.0000,1.0000,4,O, 
H1,20161,STA2105,03,00,47,18,N,N,3,Y,N,1.0000,1.0000,4,O, 
H1,20161,STA2105,03,00,48,18,N,N,1,Y,Y,1.0000,0.1052,4,O, 
H1,20161,STA2105,03,00,49,16,Y,Y,6,N,Y,0.2857,0.9444,2,O, 
H1,20161,STA2105,03,00,50,16,N,N,6,N,Y,0.5079,1.0000,3,O, 
H1,20161,STA2105,03,00,51,16,N,N,6,N,N,0.8412,1.0000,4,O, 
H1,20161,STA2105,03,00,52,16,N,N,6,N,N,0.4920,0.8333,3,X, 
H1,20161,STA2105,03,00,53,16,N,N,4,N,Y,0.3333,0.8888,2,X, 
H1,20161,STA2105,03,00,54,15,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2105,03,00,55,15,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2105,03,00,56,15,Y,Y,5,N,Y,0.2579,0.9166,2,O, 
H1,20161,STA2105,03,00,57,15,Y,Y,5,N,Y,0.2539,0.8611,2,O, 
H1,20161,STA2105,03,00,58,15,N,N,6,N,Y,0.9444,1.0000,4,X, 
H1,20161,STA2105,03,00,59,15,N,N,6,N,Y,0.5476,0.8333,3,X, 
H1,20161,STA2105,03,00,60,15,N,N,5,N,Y,0.5634,0.9444,3,X, 
H1,20161,STA2105,03,00,61,15,N,N,5,N,Y,0.5634,0.9444,3,X, 
H1,20161,STA2105,03,00,62,14,Y,Y,6,N,Y,0.6031,1.0000,3,O, 
H1,20161,STA2105,03,00,63,14,Y,Y,6,N,Y,0.3253,1.0000,2,O, 
H1,20161,STA2105,03,00,64,14,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2105,03,00,65,14,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2105,03,00,66,14,Y,Y,6,N,N,0.3650,0.8333,2,O, 
H1,20161,STA2105,03,00,67,14,Y,Y,5,N,Y,0.2857,0.8888,2,O, 
H1,20161,STA2105,03,00,68,14,Y,Y,5,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA2105,03,00,69,14,N,N,6,N,Y,0.4920,1.0000,3,X, 
H1,20161,STA2105,03,00,70,13,Y,N,6,N,Y,0.6587,0.6666,3,X, 
H1,20161,STA2105,03,00,71,13,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA2105,03,00,72,13,Y,Y,6,N,Y,0.2103,0.5277,2,O, 
H1,20161,STA2105,03,00,73,13,N,N,6,N,Y,0.5873,1.0000,3,X, 
H1,20161,STA2105,03,00,74,13,N,N,6,N,Y,0.5158,1.0000,3,X, 
H1,20161,STA2105,03,00,75,13,N,N,5,N,Y,0.9583,1.0000,4,X, 
H1,20161,STA2105,03,00,76,13,N,N,5,N,Y,0.5079,0.8333,3,X, 
H1,20161,STA2105,03,00,77,12,Y,Y,6,N,Y,0.2936,1.0000,2,O, 
H1,20161,STA2105,03,00,78,12,Y,Y,6,N,Y,0.2936,0.9444,2,O, 
H1,20161,STA2105,03,00,79,12,Y,Y,6,N,Y,0.2619,0.7777,2,X, 
H1,20161,STA2105,03,00,80,12,Y,N,6,N,N,0.8730,0.8333,4,X, 
H1,20161,STA2105,03,00,81,12,N,N,6,N,Y,0.2777,0.9444,2,X, 
H1,20161,STA2105,03,00,82,11,Y,N,6,N,Y,0.8253,1.0000,4,X, 
H1,20161,STA2105,03,00,83,11,Y,Y,6,N,Y,0.2619,0.8888,2,X, 
H1,20161,STA2105,03,00,84,11,Y,Y,6,N,Y,0.2380,1.0000,2,X, 
H1,20161,STA2105,03,00,85,11,Y,Y,5,N,Y,0.2857,0.9444,2,X, 
H1,20161,STA2105,03,00,86,11,Y,Y,5,N,Y,0.2777,1.0000,2,X, 
H1,20161,STA2105,03,00,87,11,N,N,6,N,Y,0.5396,1.0000,3,X, 
H1,20161,STA2105,03,00,88,11,N,N,6,N,Y,0.3095,1.0000,2,X, 
H1,20161,STA2105,03,00,89,10,Y,Y,6,N,Y,0.2777,0.8055,2,X, 
H1,20161,STA2105,03,00,90,10,Y,Y,6,N,Y,0.2619,0.8888,2,X, 
H1,20161,STA2105,03,00,91,10,Y,Y,6,N,Y,0.2539,0.8611,2,X, 
H1,20161,STA2105,03,00,92,10,Y,Y,6,N,Y,0.2380,0.8888,2,X, 
H1,20161,STA2105,03,00,93,10,Y,Y,6,N,Y,0.2142,0.8888,2,X, 
H1,20161,STA2105,03,00,94,10,Y,Y,6,N,N,0.3650,0.8333,3,O, 
H1,20161,STA2105,03,00,95,10,Y,Y,5,N,Y,0.2619,0.8888,2,X, 
H1,20161,STA2105,03,00,96,10,N,N,6,N,Y,0.8015,1.0000,4,X, 
H1,20161,STA2105,03,00,97,10,N,N,6,N,Y,0.7698,0.8333,4,X, 
H1,20161,STA2105,03,00,98,10,N,N,6,N,Y,0.7380,0.8333,4,X, 
H1,20161,STA2105,03,00,99,10,N,N,6,N,Y,0.5317,1.0000,3,X, 
H1,20161,STA2105,03,00,100,9,Y,N,6,N,Y,0.8234,1.0000,4,X, 
H1,20161,STA2105,03,00,101,8,Y,Y,6,N,Y,0.2619,0.8888,2,X, 
H1,20161,STA2105,03,00,102,8,Y,Y,6,N,Y,0.2539,0.8611,2,X, 
H1,20161,STA2105,03,00,103,7,Y,Y,6,N,Y,0.2460,0.8888,2,X, 
H1,20161,STA2105,03,00,104,7,N,N,6,N,Y,0.6666,0.8888,3,X, 
H1,20161,STA2105,03,00,105,6,Y,Y,6,N,Y,0.2619,0.8888,2,X, 
H1,20161,STA2105,03,00,106,4,N,N,6,N,Y,0.5634,0.8333,3,X, 
H1,20161,STA2105,03,00,107,4,N,N,6,N,Y,0.2857,0.7777,2,X, 
H1,20161,STA2105,03,00,108,3,N,N,6,N,Y,0.3253,1.0000,2,X, 
H1,20161,STA2105,03,00,109,2,N,N,6,N,Y,0.2777,1.0000,2,X, 
H1,20161,STA2001,01,00,1,18,Y,Y,6,N,Y,0.8888,1.0000,4,O, 
H1,20161,STA2001,01,00,2,18,Y,Y,6,N,Y,0.8015,1.0000,4,O, 
H1,20161,STA2001,01,00,3,18,Y,Y,6,N,Y,0.6507,0.8888,3,O, 
H1,20161,STA2001,01,00,4,18,Y,Y,5,Y,Y,1.0000,0.7777,4,O, 
H1,20161,STA2001,01,00,5,18,Y,Y,5,Y,Y,0.9682,1.0000,4,O, 
H1,20161,STA2001,01,00,6,18,Y,Y,2,Y,Y,1.0000,0.0555,4,O, 
H1,20161,STA2001,01,00,7,18,Y,Y,2,N,Y,0.8809,0.8333,4,X, 
H1,20161,STA2001,01,00,8,11,Y,Y,5,N,Y,0.6904,1.0000,3,O, 
H1,20161,STA2001,01,00,9,11,Y,Y,5,N,Y,0.6269,1.0000,3,O, 
H1,20161,STA2001,01,00,10,9,Y,Y,4,N,Y,0.9126,1.0000,4,X, 
H1,20161,STA2001,01,00,11,7,Y,Y,5,N,Y,0.4841,0.8888,3,O, 
H1,20161,STA2001,01,00,12,5,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA2001,01,00,13,5,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA2001,01,00,14,5,Y,Y,6,N,Y,0.2142,0.8888,2,O, 
H1,20161,STA2001,01,00,15,5,Y,Y,5,N,Y,0.5000,0.8750,3,O, 
H1,20161,STA2001,01,00,16,4,Y,Y,6,N,Y,0.8571,1.0000,3,X, 
H1,20161,STA2001,01,00,17,3,Y,Y,6,N,Y,0.8492,0.8888,4,X, 
H1,20161,STA2001,01,00,18,1,Y,Y,6,N,Y,0.7380,1.0000,3,X, 
H1,20161,STA2001,01,00,19,1,Y,Y,6,N,Y,0.5555,0.9444,3,X, 
H1,20161,STA2001,01,00,20,1,Y,Y,6,N,Y,0.5238,1.0000,3,X, 
H1,20161,STA2001,01,00,21,1,Y,Y,5,N,Y,0.4841,0.8888,3,X, 
H1,20161,STA2002,01,00,1,18,Y,Y,6,N,Y,0.9126,1.0000,4,O, 
H1,20161,STA2002,01,00,2,18,Y,Y,6,N,Y,0.5476,0.8888,3,O, 
H1,20161,STA2002,01,00,3,18,Y,Y,5,Y,Y,0.9603,1.0000,4,O, 
H1,20161,STA2002,01,00,4,18,Y,Y,2,Y,Y,1.0000,0.0555,4,O, 
H1,20161,STA2002,01,00,5,17,Y,Y,6,N,Y,0.6746,0.8333,3,O, 
H1,20161,STA2002,01,00,6,14,Y,Y,6,N,Y,0.7698,1.0000,4,O, 
H1,20161,STA2002,01,00,7,12,Y,Y,6,N,Y,0.8015,1.0000,4,O, 
H1,20161,STA2002,01,00,8,11,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,STA2002,01,00,9,10,Y,Y,6,N,Y,0.7380,1.0000,3,O, 
H1,20161,STA2002,01,00,10,10,Y,Y,6,N,Y,0.6507,0.8888,3,O, 
H1,20161,STA2002,01,00,11,9,Y,Y,6,N,Y,0.4682,0.8888,3,O, 
H1,20161,STA2002,01,00,12,9,Y,Y,6,N,Y,0.3650,0.8333,2,O, 
H1,20161,STA2002,01,00,13,9,Y,Y,4,N,Y,0.9126,1.0000,4,O, 
H1,20161,STA2002,01,00,14,8,Y,Y,6,N,Y,0.8650,1.0000,4,O, 
H1,20161,STA2002,01,00,15,8,Y,Y,6,N,Y,0.4920,0.8888,3,O, 
H1,20161,STA2002,01,00,16,8,Y,Y,6,N,Y,0.2936,0.7777,2,O, 
H1,20161,STA2002,01,00,17,7,Y,Y,6,N,Y,0.7380,0.8333,4,O, 
H1,20161,STA2002,01,00,18,7,Y,Y,6,N,Y,0.6111,1.0000,3,O, 
H1,20161,STA2002,01,00,19,7,Y,Y,6,N,Y,0.5158,0.8333,3,O, 
H1,20161,STA2002,01,00,20,7,Y,Y,6,N,Y,0.4920,0.8888,3,O, 
H1,20161,STA2002,01,00,21,7,Y,Y,6,N,Y,0.4206,0.9444,2,O, 
H1,20161,STA2002,01,00,22,7,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2002,01,00,23,6,Y,Y,6,N,Y,0.4523,0.8333,3,O, 
H1,20161,STA2002,01,00,24,6,Y,Y,6,N,Y,0.3571,1.0000,2,O, 
H1,20161,STA2002,01,00,25,6,Y,Y,6,N,Y,0.2936,1.0000,2,O, 
H1,20161,STA2002,01,00,26,6,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2002,01,00,27,6,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA2002,01,00,28,6,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA2002,01,00,29,6,Y,Y,5,N,Y,0.6904,1.0000,3,O, 
H1,20161,STA2002,01,00,30,5,Y,Y,6,N,Y,0.8313,1.0000,4,O, 
H1,20161,STA2002,01,00,31,5,Y,Y,6,N,Y,0.8095,1.0000,4,O, 
H1,20161,STA2002,01,00,32,5,Y,Y,6,N,Y,0.5555,0.8888,3,O, 
H1,20161,STA2002,01,00,33,5,Y,Y,6,N,Y,0.5476,0.8888,3,O, 
H1,20161,STA2002,01,00,34,5,Y,Y,6,N,Y,0.5396,1.0000,3,O, 
H1,20161,STA2002,01,00,35,5,Y,Y,6,N,Y,0.4523,1.0000,3,O, 
H1,20161,STA2002,01,00,36,5,Y,Y,6,N,Y,0.4047,0.8888,2,O, 
H1,20161,STA2002,01,00,37,5,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2002,01,00,38,5,Y,Y,6,N,Y,0.2817,1.0000,2,O, 
H1,20161,STA2002,01,00,39,5,Y,Y,6,N,Y,0.2698,1.0000,2,O, 
H1,20161,STA2002,01,00,40,4,Y,Y,6,N,Y,0.7857,0.6666,4,O, 
H1,20161,STA2002,01,00,41,4,Y,Y,6,N,Y,0.7063,0.7222,4,O, 
H1,20161,STA2002,01,00,42,4,Y,Y,6,N,Y,0.5317,0.8333,3,O, 
H1,20161,STA2002,01,00,43,4,Y,Y,6,N,Y,0.5158,0.9444,3,O, 
H1,20161,STA2002,01,00,44,4,Y,Y,6,N,Y,0.3253,1.0000,2,O, 
H1,20161,STA2002,01,00,45,4,Y,Y,6,N,Y,0.2936,0.9444,2,O, 
H1,20161,STA2002,01,00,46,4,Y,Y,6,N,Y,0.2698,0.8888,2,O, 
H1,20161,STA2002,01,00,47,4,Y,Y,6,N,Y,0.2698,0.8888,2,O, 
H1,20161,STA2002,01,00,48,4,Y,Y,6,N,Y,0.2142,0.8888,2,O, 
H1,20161,STA2002,01,00,49,3,Y,Y,6,N,Y,0.5476,0.9444,3,O, 
H1,20161,STA2002,01,00,50,3,Y,Y,6,N,Y,0.5317,1.0000,3,O, 
H1,20161,STA2002,01,00,51,3,Y,Y,6,N,Y,0.5158,1.0000,3,O, 
H1,20161,STA2002,01,00,52,3,Y,Y,6,N,Y,0.5158,0.9444,3,O, 
H1,20161,STA2002,01,00,53,3,Y,Y,6,N,Y,0.4920,0.8333,3,O, 
H1,20161,STA2002,01,00,54,3,Y,Y,6,N,Y,0.4523,1.0000,3,O, 
H1,20161,STA2002,01,00,55,3,Y,Y,6,N,Y,0.4523,0.7777,3,O, 
H1,20161,STA2002,01,00,56,3,Y,Y,6,N,Y,0.2619,0.7777,2,O, 
H1,20161,STA2002,01,00,57,3,Y,Y,6,N,Y,0.2619,0.7777,2,O, 
H1,20161,STA2002,01,00,58,3,Y,Y,6,N,Y,0.2380,0.8888,2,O, 
H1,20161,STA2002,01,00,59,3,Y,Y,5,N,Y,0.3333,1.0000,2,O, 
H1,20161,STA2002,01,00,60,2,Y,Y,6,N,Y,0.8492,0.8888,4,O, 
H1,20161,STA2002,01,00,61,2,Y,Y,6,N,Y,0.8333,0.8888,4,O, 
H1,20161,STA2002,01,00,62,2,Y,Y,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,STA2002,01,00,63,2,Y,Y,6,N,Y,0.3333,1.0000,2,O, 
H1,20161,STA2002,01,00,64,2,Y,Y,6,N,Y,0.3015,0.8888,2,O, 
H1,20161,STA2002,01,00,65,2,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2002,01,00,66,2,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2002,01,00,67,2,Y,Y,6,N,Y,0.2103,0.5277,2,O, 
H1,20161,STA2002,01,00,68,1,Y,Y,6,N,Y,0.8571,1.0000,3,O, 
H1,20161,STA2002,01,00,69,1,Y,Y,6,N,Y,0.7857,1.0000,4,O, 
H1,20161,STA2002,01,00,70,1,Y,Y,6,N,Y,0.6031,1.0000,3,O, 
H1,20161,STA2002,01,00,71,1,Y,Y,6,N,Y,0.5238,1.0000,3,O, 
H1,20161,STA2002,01,00,72,1,Y,Y,6,N,Y,0.4761,0.7222,3,O, 
H1,20161,STA2002,01,00,73,1,Y,Y,6,N,Y,0.3968,0.6666,3,X, 
H1,20161,STA2002,01,00,74,1,Y,Y,6,N,Y,0.3095,0.8333,2,O, 
H1,20161,STA2002,01,00,75,1,Y,Y,6,N,Y,0.2936,0.8888,2,O, 
H1,20161,STA2002,01,00,76,1,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA2002,01,00,77,1,Y,Y,6,N,Y,0.2857,0.8888,2,X, 
H1,20161,STA2002,01,00,78,1,Y,Y,6,N,Y,0.2817,1.0000,2,X, 
H1,20161,STA2002,01,00,79,1,Y,Y,6,N,Y,0.2777,0.8055,2,X, 
H1,20161,STA2002,01,00,80,1,Y,Y,6,N,Y,0.2619,0.7222,2,X, 
H1,20161,STA2002,01,00,81,1,Y,Y,6,N,Y,0.2539,0.8611,2,X, 
H1,20161,STA2002,01,00,82,1,Y,Y,6,N,Y,0.2380,1.0000,2,X, 
H1,20161,STA2002,01,00,83,1,Y,Y,6,N,Y,0.2380,0.6666,2,X, 
H1,20161,STA2002,01,00,84,1,Y,Y,6,N,Y,0.1587,0.2777,2,X, 
H1,20161,STA2002,01,00,85,1,Y,Y,5,N,Y,0.9285,0.8333,4,O, 
H1,20161,STA3109,01,00,1,18,Y,Y,6,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,2,18,Y,N,6,Y,Y,0.9424,1.0000,4,O, 
H1,20161,STA3109,01,00,3,18,Y,N,6,Y,Y,0.8222,0.9473,4,O, 
H1,20161,STA3109,01,00,4,18,Y,Y,6,Y,N,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,5,18,Y,Y,6,N,Y,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,6,18,Y,N,6,N,Y,0.8730,1.0000,4,O, 
H1,20161,STA3109,01,00,7,18,Y,Y,6,N,Y,0.7936,1.0000,4,O, 
H1,20161,STA3109,01,00,8,18,Y,N,6,N,Y,0.7936,1.0000,4,O, 
H1,20161,STA3109,01,00,9,18,Y,N,6,N,Y,0.7857,0.8333,4,O, 
H1,20161,STA3109,01,00,10,18,Y,Y,6,N,Y,0.7063,0.6666,3,O, 
H1,20161,STA3109,01,00,11,18,Y,Y,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,STA3109,01,00,12,18,Y,Y,6,N,Y,0.5555,0.8888,3,O, 
H1,20161,STA3109,01,00,13,18,Y,Y,6,N,Y,0.5476,0.9444,3,O, 
H1,20161,STA3109,01,00,14,18,Y,Y,6,N,Y,0.5317,0.8888,3,O, 
H1,20161,STA3109,01,00,15,18,Y,Y,6,N,Y,0.5238,0.9444,3,O, 
H1,20161,STA3109,01,00,16,18,Y,Y,6,N,Y,0.4761,1.0000,3,O, 
H1,20161,STA3109,01,00,17,18,Y,Y,6,N,Y,0.3412,1.0000,3,O, 
H1,20161,STA3109,01,00,18,18,Y,N,5,N,Y,1.0000,0.8421,4,O, 
H1,20161,STA3109,01,00,19,18,Y,Y,5,N,Y,0.6190,1.0000,3,O, 
H1,20161,STA3109,01,00,20,18,Y,Y,5,N,Y,0.4841,0.8888,3,O, 
H1,20161,STA3109,01,00,21,18,Y,Y,4,Y,Y,0.9047,0.8333,4,O, 
H1,20161,STA3109,01,00,22,18,Y,Y,4,N,Y,0.9126,1.0000,4,O, 
H1,20161,STA3109,01,00,23,18,Y,N,4,N,Y,0.7555,0.6315,4,O, 
H1,20161,STA3109,01,00,24,18,Y,N,2,Y,Y,1.0000,0.8333,4,O, 
H1,20161,STA3109,01,00,25,18,Y,Y,2,N,N,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,26,18,Y,N,1,N,Y,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,27,18,N,N,6,N,Y,0.8730,0.8333,4,O, 
H1,20161,STA3109,01,00,28,18,N,N,4,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,29,17,Y,Y,6,N,Y,0.5158,0.8333,3,O, 
H1,20161,STA3109,01,00,30,17,Y,Y,6,N,Y,0.4523,1.0000,3,O, 
H1,20161,STA3109,01,00,31,17,Y,N,5,N,Y,1.0000,0.7894,4,O, 
H1,20161,STA3109,01,00,32,17,Y,N,5,N,Y,0.8571,1.0000,4,O, 
H1,20161,STA3109,01,00,33,17,Y,Y,3,N,Y,0.6031,1.0000,3,O, 
H1,20161,STA3109,01,00,34,16,Y,Y,6,Y,Y,0.9206,0.8888,4,O, 
H1,20161,STA3109,01,00,35,16,Y,N,6,N,Y,0.8412,0.8333,4,O, 
H1,20161,STA3109,01,00,36,16,Y,N,6,N,Y,0.8174,0.8333,4,O, 
H1,20161,STA3109,01,00,37,16,Y,N,6,N,Y,0.8015,1.0000,4,O, 
H1,20161,STA3109,01,00,38,16,Y,Y,6,N,Y,0.4761,0.7222,3,O, 
H1,20161,STA3109,01,00,39,16,Y,Y,6,N,Y,0.4682,0.8888,3,O, 
H1,20161,STA3109,01,00,40,16,Y,N,5,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3109,01,00,41,15,Y,N,6,N,Y,0.8074,1.0000,4,O, 
H1,20161,STA3109,01,00,42,15,Y,Y,6,N,Y,0.6746,0.8333,3,O, 
H1,20161,STA3109,01,00,43,15,Y,Y,6,N,Y,0.5396,1.0000,3,O, 
H1,20161,STA3109,01,00,44,15,Y,Y,6,N,Y,0.5317,1.0000,3,O, 
H1,20161,STA3109,01,00,45,15,Y,Y,6,N,Y,0.5158,0.9444,3,O, 
H1,20161,STA3109,01,00,46,15,Y,Y,6,N,Y,0.4841,1.0000,3,O, 
H1,20161,STA3109,01,00,47,15,Y,Y,6,N,N,0.8888,1.0000,4,O, 
H1,20161,STA3109,01,00,48,14,Y,N,6,Y,Y,0.8174,0.6666,4,O, 
H1,20161,STA3109,01,00,49,14,Y,N,6,N,Y,0.8650,0.8333,4,O, 
H1,20161,STA3109,01,00,50,14,Y,Y,6,N,Y,0.5476,0.8888,3,O, 
H1,20161,STA3109,01,00,51,14,Y,Y,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,STA3109,01,00,52,14,Y,Y,5,Y,Y,0.9047,0.6666,4,O, 
H1,20161,STA3109,01,00,53,13,Y,Y,6,N,Y,0.7460,0.8333,3,O, 
H1,20161,STA3109,01,00,54,13,Y,Y,6,N,Y,0.5714,0.7222,3,O, 
H1,20161,STA3109,01,00,55,13,Y,Y,6,N,Y,0.5476,0.9444,3,O, 
H1,20161,STA3109,01,00,56,13,Y,Y,6,N,Y,0.4920,0.8888,3,O, 
H1,20161,STA3109,01,00,57,13,Y,Y,5,N,Y,0.4841,0.8888,3,O, 
H1,20161,STA3109,01,00,58,12,Y,N,6,N,Y,0.8333,0.8333,4,X, 
H1,20161,STA3109,01,00,59,12,Y,Y,6,N,Y,0.8174,0.8333,4,X, 
H1,20161,STA3109,01,00,60,12,Y,N,6,N,Y,0.8000,0.9473,4,X, 
H1,20161,STA3109,01,00,61,12,Y,Y,6,N,Y,0.5952,0.6666,3,O, 
H1,20161,STA3109,01,00,62,12,Y,Y,6,N,Y,0.5317,0.9444,3,O, 
H1,20161,STA3109,01,00,63,12,Y,Y,6,N,Y,0.5317,0.8333,3,O, 
H1,20161,STA3109,01,00,64,12,Y,Y,6,N,Y,0.5238,0.9444,3,O, 
H1,20161,STA3109,01,00,65,12,Y,Y,6,N,Y,0.5158,0.9444,3,O, 
H1,20161,STA3109,01,00,66,12,Y,Y,6,N,Y,0.5158,0.8333,3,O, 
H1,20161,STA3109,01,00,67,12,Y,Y,6,N,Y,0.5000,0.9444,3,O, 
H1,20161,STA3109,01,00,68,12,Y,Y,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,STA3109,01,00,69,12,Y,Y,6,N,Y,0.4920,0.8333,3,X, 
H1,20161,STA3109,01,00,70,12,Y,Y,6,N,N,0.8412,1.0000,4,X, 
H1,20161,STA3109,01,00,71,12,N,N,6,N,Y,0.6444,0.7894,3,X, 
H1,20161,STA3109,01,00,72,11,Y,N,6,N,Y,0.8730,0.8333,4,X, 
H1,20161,STA3109,01,00,73,11,Y,Y,6,N,Y,0.6507,1.0000,4,X, 
H1,20161,STA3109,01,00,74,11,Y,Y,6,N,Y,0.5793,0.8333,3,X, 
H1,20161,STA3109,01,00,75,11,Y,Y,6,N,Y,0.5476,0.9444,3,X, 
H1,20161,STA3109,01,00,76,11,Y,Y,6,N,Y,0.5476,0.8888,3,X, 
H1,20161,STA3109,01,00,77,10,Y,Y,6,N,Y,0.8968,1.0000,4,X, 
H1,20161,STA3109,01,00,78,10,Y,Y,6,N,Y,0.6746,0.8333,3,X, 
H1,20161,STA3109,01,00,79,10,Y,Y,6,N,Y,0.5634,1.0000,3,X, 
H1,20161,STA3109,01,00,80,10,Y,Y,6,N,Y,0.5555,0.8888,3,X, 
H1,20161,STA3109,01,00,81,10,Y,Y,6,N,Y,0.5476,1.0000,3,X, 
H1,20161,STA3109,01,00,82,10,Y,N,6,N,Y,0.5407,0.7894,3,X, 
H1,20161,STA3109,01,00,83,10,Y,Y,6,N,Y,0.5396,1.0000,3,X, 
H1,20161,STA3109,01,00,84,10,Y,Y,6,N,Y,0.5396,0.8888,3,X, 
H1,20161,STA3109,01,00,85,10,Y,Y,6,N,Y,0.5238,1.0000,3,X, 
H1,20161,STA3109,01,00,86,10,Y,Y,6,N,Y,0.4920,1.0000,3,X, 
H1,20161,STA3109,01,00,87,10,Y,Y,6,N,Y,0.4761,1.0000,3,X, 
H1,20161,STA3109,01,00,88,9,Y,Y,6,N,Y,0.4761,0.9444,3,X, 
H1,20161,STA3109,01,00,89,7,N,N,6,Y,N,1.0000,1.0000,4,X, 
H1,20161,STA3109,01,00,90,6,Y,N,6,N,Y,1.0000,0.8333,4,X, 
H1,20161,STA3109,01,00,91,6,Y,N,6,N,Y,0.8730,1.0000,4,X, 
H1,20161,STA3109,01,00,92,5,Y,N,6,N,Y,0.8444,0.7894,4,X, 
H1,20161,STA3109,01,00,93,4,Y,N,5,Y,Y,0.8814,0.9473,4,X, 
H1,20161,STA3109,01,00,94,3,Y,Y,6,N,Y,0.5158,0.8333,3,X, 
H1,20161,STA3109,01,00,95,2,Y,N,6,N,Y,0.5952,1.0000,3,X, 
H1,20161,STA3109,01,00,96,2,Y,Y,6,N,N,0.7857,1.0000,4,X, 
H1,20161,STA3109,01,00,97,1,Y,Y,6,N,Y,0.8650,1.0000,4,X, 
H1,20161,STA3109,01,00,98,1,Y,Y,6,N,Y,0.6031,0.8888,3,X, 
H1,20161,STA3109,01,00,99,1,Y,Y,6,N,Y,0.5555,0.9444,3,X, 
H1,20161,STA3109,01,00,100,1,Y,N,5,N,Y,0.7936,0.8333,4,X, 
H1,20161,STA3109,01,00,101,1,Y,Y,5,N,N,0.7539,1.0000,3,X, 
